23/11/16 04:08:23 PM | error loadView general | specialists | response 400
Warning on line 43 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 05:48:07 PM | ERROR: [2] Invalid argument supplied for foreach()
Warning on line 60 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 05:48:07 PM | ERROR: [2] Missing argument 1 for phpmailer::AddAttachment(), called in /var/www/html/Strongertogether/classes/email/email.class.singleton.php on line 27 and defined
Warning on line 1511 in file /var/www/html/Strongertogether/libs/PHPMailer_v5.1/class.phpmailer.php
 |  | response 200
15/12/16 05:48:07 PM | ERROR: [8] Undefined variable: path
Notice on line 1513 in file /var/www/html/Strongertogether/libs/PHPMailer_v5.1/class.phpmailer.php
 |  | response 200
15/12/16 05:48:07 PM | ERROR: [8] Undefined variable: path
Notice on line 1514 in file /var/www/html/Strongertogether/libs/PHPMailer_v5.1/class.phpmailer.php
 |  | response 200
15/12/16 05:48:07 PM | ERROR: [8] Undefined index: inputName
Notice on line 95 in file /var/www/html/Strongertogether/utils/mail.inc.php
 |  | response 200
15/12/16 05:48:08 PM | error loadView general | view | response 400
15/12/16 05:48:08 PM | error loadView general | view | response 400
15/12/16 05:48:09 PM | error loadView general | view | response 400
15/12/16 05:48:27 PM | error loadView general | view | response 400
15/12/16 05:48:27 PM | error loadView general | view | response 400
15/12/16 05:48:29 PM | error loadView general | view | response 400
15/12/16 05:48:29 PM | error loadView general | view | response 400
15/12/16 05:55:02 PM | error loadView general | view | response 400
15/12/16 06:02:51 PM | ERROR: [8] Undefined variable: change
Notice on line 86 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:02:51 PM | ERROR: [8] Undefined variable: sql
Notice on line 91 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:05:22 PM | ERROR: [8] Undefined variable: change
Notice on line 86 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:05:22 PM | ERROR: [8] Undefined variable: sql
Notice on line 91 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:06:50 PM | error loadView general | users | response 400
15/12/16 06:34:36 PM | ERROR: [8] Undefined index: name
Notice on line 17 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:34:36 PM | ERROR: [8] Undefined index: surname
Notice on line 18 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:34:36 PM | ERROR: [8] Undefined index: id_document
Notice on line 19 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:34:36 PM | ERROR: [8] Undefined index: phone
Notice on line 20 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:34:36 PM | ERROR: [8] Undefined index: interests
Notice on line 30 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:34:36 PM | ERROR: [8] Undefined index: gender
Notice on line 31 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:34:36 PM | ERROR: [8] Undefined index: date_birthday
Notice on line 32 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:34:36 PM | ERROR: [8] Undefined index: pais
Notice on line 34 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:34:36 PM | ERROR: [8] Undefined index: provincia
Notice on line 35 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:34:36 PM | ERROR: [8] Undefined index: poblacion
Notice on line 36 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:34:36 PM | ERROR: [2] Invalid argument supplied for foreach()
Warning on line 43 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:34:36 PM | ERROR: [2] Invalid argument supplied for foreach()
Warning on line 60 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:34:36 PM | ERROR: [2] Missing argument 1 for phpmailer::AddAttachment(), called in /var/www/html/Strongertogether/classes/email/email.class.singleton.php on line 27 and defined
Warning on line 1511 in file /var/www/html/Strongertogether/libs/PHPMailer_v5.1/class.phpmailer.php
 |  | response 200
15/12/16 06:34:36 PM | ERROR: [8] Undefined variable: path
Notice on line 1513 in file /var/www/html/Strongertogether/libs/PHPMailer_v5.1/class.phpmailer.php
 |  | response 200
15/12/16 06:34:36 PM | ERROR: [8] Undefined variable: path
Notice on line 1514 in file /var/www/html/Strongertogether/libs/PHPMailer_v5.1/class.phpmailer.php
 |  | response 200
15/12/16 06:34:36 PM | ERROR: [8] Undefined index: inputName
Notice on line 95 in file /var/www/html/Strongertogether/utils/mail.inc.php
 |  | response 200
15/12/16 06:34:37 PM | error loadView general | view | response 400
15/12/16 06:34:49 PM | ERROR: [8] Undefined variable: change
Notice on line 86 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:34:49 PM | ERROR: [8] Undefined variable: sql
Notice on line 91 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:37:08 PM | ERROR: [8] Undefined variable: change
Notice on line 86 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:37:08 PM | ERROR: [8] Undefined variable: sql
Notice on line 91 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:37:19 PM | ERROR: [8] Undefined variable: change
Notice on line 86 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:37:19 PM | ERROR: [8] Undefined variable: sql
Notice on line 91 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:37:22 PM | ERROR: [8] Undefined variable: change
Notice on line 86 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:37:22 PM | ERROR: [8] Undefined variable: sql
Notice on line 91 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:37:54 PM | ERROR: [8] Undefined variable: change
Notice on line 86 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:37:54 PM | ERROR: [8] Undefined variable: sql
Notice on line 91 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:38:03 PM | ERROR: [8] Undefined variable: change
Notice on line 86 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:38:03 PM | ERROR: [8] Undefined variable: sql
Notice on line 91 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:38:06 PM | ERROR: [8] Undefined variable: change
Notice on line 86 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:38:06 PM | ERROR: [8] Undefined variable: sql
Notice on line 91 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:38:16 PM | ERROR: [8] Undefined variable: change
Notice on line 86 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:38:16 PM | ERROR: [8] Undefined variable: sql
Notice on line 91 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:38:36 PM | ERROR: [8] Undefined variable: change
Notice on line 86 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:38:36 PM | ERROR: [8] Undefined variable: sql
Notice on line 91 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:38:41 PM | ERROR: [8] Undefined variable: change
Notice on line 86 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:38:41 PM | ERROR: [8] Undefined variable: sql
Notice on line 91 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:39:20 PM | ERROR: [8] Undefined variable: change
Notice on line 86 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:39:20 PM | ERROR: [8] Undefined variable: sql
Notice on line 91 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
 |  | response 200
15/12/16 06:39:21 PM | error loadView general | view | response 400
15/12/16 06:39:26 PM | error loadView general | view | response 400
15/12/16 06:49:42 PM | error loadView general | user | response 400
15/12/16 06:49:45 PM | error loadView general | view | response 400
15/12/16 06:49:52 PM | error loadView general | view | response 400
15/12/16 06:49:52 PM | error loadView general | view | response 400
15/12/16 06:54:44 PM | error loadView general | user | response 400
15/12/16 06:54:48 PM | error loadView general | view | response 400
15/12/16 06:56:06 PM | error loadView general | view | response 400
15/12/16 06:56:35 PM | ERROR: [2] Missing argument 1 for phpmailer::AddAttachment(), called in /var/www/html/Strongertogether/classes/email/email.class.singleton.php on line 27 and defined
Warning on line 1511 in file /var/www/html/Strongertogether/libs/PHPMailer_v5.1/class.phpmailer.php
 |  | response 200
15/12/16 06:56:35 PM | ERROR: [8] Undefined variable: path
Notice on line 1513 in file /var/www/html/Strongertogether/libs/PHPMailer_v5.1/class.phpmailer.php
 |  | response 200
15/12/16 06:56:35 PM | ERROR: [8] Undefined variable: path
Notice on line 1514 in file /var/www/html/Strongertogether/libs/PHPMailer_v5.1/class.phpmailer.php
 |  | response 200
15/12/16 06:56:35 PM | ERROR: [8] Undefined index: inputName
Notice on line 95 in file /var/www/html/Strongertogether/utils/mail.inc.php
 |  | response 200
15/12/16 06:56:39 PM | error loadView general | view | response 400
15/12/16 06:57:10 PM | ERROR: [2] Missing argument 1 for phpmailer::AddAttachment(), called in /var/www/html/Strongertogether/classes/email/email.class.singleton.php on line 27 and defined
Warning on line 1511 in file /var/www/html/Strongertogether/libs/PHPMailer_v5.1/class.phpmailer.php
 |  | response 200
15/12/16 06:57:10 PM | ERROR: [8] Undefined variable: path
Notice on line 1513 in file /var/www/html/Strongertogether/libs/PHPMailer_v5.1/class.phpmailer.php
 |  | response 200
15/12/16 06:57:10 PM | ERROR: [8] Undefined variable: path
Notice on line 1514 in file /var/www/html/Strongertogether/libs/PHPMailer_v5.1/class.phpmailer.php
 |  | response 200
15/12/16 06:57:10 PM | ERROR: [8] Undefined index: inputName
Notice on line 95 in file /var/www/html/Strongertogether/utils/mail.inc.php
 |  | response 200
15/12/16 06:57:14 PM | error loadView general | view | response 400
15/12/16 07:02:57 PM | ERROR: [2] Missing argument 1 for phpmailer::AddAttachment(), called in /var/www/html/Strongertogether/classes/email/email.class.singleton.php on line 27 and defined
Warning on line 1511 in file /var/www/html/Strongertogether/libs/PHPMailer_v5.1/class.phpmailer.php
 |  | response 200
15/12/16 07:02:57 PM | ERROR: [8] Undefined variable: path
Notice on line 1513 in file /var/www/html/Strongertogether/libs/PHPMailer_v5.1/class.phpmailer.php
 |  | response 200
15/12/16 07:02:57 PM | ERROR: [8] Undefined variable: path
Notice on line 1514 in file /var/www/html/Strongertogether/libs/PHPMailer_v5.1/class.phpmailer.php
 |  | response 200
15/12/16 07:02:57 PM | ERROR: [8] Undefined index: inputName
Notice on line 95 in file /var/www/html/Strongertogether/utils/mail.inc.php
 |  | response 200
15/12/16 07:03:01 PM | error loadView general | view | response 400
15/12/16 07:06:06 PM | error loadView general | view | response 400
15/12/16 07:06:08 PM | error loadView general | view | response 400
15/12/16 07:06:12 PM | error loadView general | view | response 400
15/12/16 07:08:03 PM | error loadView general | view | response 400
15/12/16 07:08:08 PM | ERROR: [2] Missing argument 1 for phpmailer::AddAttachment(), called in /var/www/html/Strongertogether/classes/email/email.class.singleton.php on line 27 and defined
Warning on line 1511 in file /var/www/html/Strongertogether/libs/PHPMailer_v5.1/class.phpmailer.php
 |  | response 200
15/12/16 07:08:08 PM | ERROR: [8] Undefined variable: path
Notice on line 1513 in file /var/www/html/Strongertogether/libs/PHPMailer_v5.1/class.phpmailer.php
 |  | response 200
15/12/16 07:08:08 PM | ERROR: [8] Undefined variable: path
Notice on line 1514 in file /var/www/html/Strongertogether/libs/PHPMailer_v5.1/class.phpmailer.php
 |  | response 200
15/12/16 07:08:08 PM | ERROR: [8] Undefined index: inputName
Notice on line 95 in file /var/www/html/Strongertogether/utils/mail.inc.php
 |  | response 200
15/12/16 07:08:12 PM | error loadView general | view | response 400
15/12/16 07:08:22 PM | ERROR: [8] Undefined variable: change
Notice on line 86 in file /var/www/html/Strongertogether/modules/users/model/dao/users_dao.class.singleton.php
